Category,Sub-category,Brand,Product Name,Rating,Review,Bersih,combined_features
moisturizer,day cream,The Body Shop,DROPS OF YOUTH Youth Cream,4.1,"kecintaanku. krimnya ringan, mudah menyerap, ga bikin greasy kulitku oily. melembabkan kulit. pakai, rasakan, kulit mulus, berjerawat. pakai bareng skincare produk& tbs drops of youth concentrate. i think those two work really well together kulitku lembab& skin barrier bagus. recommended pemilik oily skin. repurchase.",kecintaanku krimnya ringan mudah menyerap   greasy kulitku oily melembabkan kulit pakai rasakan kulit mulus berjerawat pakai bareng skincare produk tbs drops of youth concentrate  berfikir   work really well together kulitku lembap skin barrier bagus direkomendasikan pemilik oily skin repurchase,moisturizer day cream The Body Shop
moisturizer,day cream,Wardah,Renew You Anti Aging Day Cream,3.7,"produk andalan kalo wardah white secret dayku abis. mama, coba wanginya lembuuuut. berasa auto elegan kalo pake, calming. efek utamanyg mengurangi efek aging, tidak/belum merasakan pakainya tanda aging samsek. digaris bawahi nggak bikin bo! cakep gak tuh mukaku kombinasi+sensitif+acne prone. efek hidrasinya setingkat nampol white secret day creamku. wajah supple fresh. suka deh!",produk andalan  wardah white secret dayku habis mama coba wanginya lembuut berasa auto elegan  pakai calming efek utamanyg mengurangi efek aging tidak belum merasakan pakainya tanda aging sama sekali digaris bawahi   bo cakap   mukaku kombinasi sensitif acne prone efek hidrasinya setingkat nampol white secret day creamku wajah supple fresh suka deh,moisturizer day cream Wardah
moisturizer,day cream,Klairs,Rich Moist Soothing Cream,4.2,"uda pakai rutin semingguan pagi n malem. no side effect ga bikin jerawatan! kulit ku combination finish matte, mudah meresapnya beda serum klo serumnya bnr2 rich moisturizer msti diangin2in dlu. klo krim ringan bgt smpe jenis oily skin ku suka.",pakai rutin semingguan pagi  malam  side effect   jerawatan kulit ku combination finish matte mudah meresapnya beda serum kalo serumnya  rich moisturizer  diangin in  kalo kirim ringan banget  jenis oily skin ku suka,moisturizer day cream Klairs
moisturizer,day cream,Sariayu,Pelembab Relaxing Aromatic,3,"moisturizer jaman sekolah,, gatau skincare doyan pakai pelembab wajah. pelembab murah gampang ditemuin disekitar rumah. emakku pakai. teksturnya cair sunscreen skin aqua, aroma jeruknya, ga efek aneh"" pakai. bentukkan mungil gampang bgt dibawa""",moisturizer zaman sekolah enggak tau skincare suka pakai pelembab wajah pelembab murah mudah ditemukan di sekitar rumah emakku pakai teksturnya cair sunscreen skin aqua aroma jeruknya  efek aneh pakai bentukkan mungil mudah banget dibawa,moisturizer day cream Sariayu
moisturizer,day cream,The Body Shop,Tea Tree Skin Clearing Lotion,3.4,"moisturizer oil control. teskturnya gel dingin, diaplikasiin enak. pake kering wkwk. lembab, nimbulin dry patches🤯 cocok.",moisturizer oil control teskturnya gel dingin diaplikasiin  pakai kering wkwk lembap menimbulkan dry patches cocok,moisturizer day cream The Body Shop
moisturizer,day cream,Pigeon,Teens Moisturizer,3.6,pake inii packagingnya lamaa hahaha suka pigeon tau tau skincare and make up!! bagus guysss moist kulit coba cobaa pake skincareee kalo aman dicoba iniii remajaa!!💖,pakai  packagingnya  tertawa suka pigeon   skincare  memakai up bagus guyss moist kulit coba coba pakai skincaree  aman dicoba  remajaa,moisturizer day cream Pigeon
moisturizer,day cream,Olay,White Radiance Intensive Whitening Lotion SPF 24,3.6,"pelembab bahan lotion cari karna kulitku normal to oily, habis pakai kulit minyakan tetep terusin karna pakai varian olay, habis pakai set pakai bedak padat biar glowing",pelembab bahan lotion cari  kulitku normal  oily habis pakai kulit minyakan  terusin  pakai varian olay habis pakai  pakai bedak padat biar glowing,moisturizer day cream Olay
moisturizer,day cream,Marcks,Moisturizer,3.6,"wangi fragrancenya kenceng bgt. lumayan nyerepnya, pake greasy keliatannya. tp gk bikin berminyak kulitku oily. gak cocok pake, habis pake langsung muncul jerawat. jga kandungan uv protectionnya, gak pake malam, karna bikin pori² tersumbat.",wangi fragrancenya kencang banget lumayan nyerepnya pakai greasy     berminyak kulitku oily  cocok pakai habis pakai  muncul jerawat  kandungan ultra violet protectionnya  pakai malam   pori tersumbat,moisturizer day cream Marcks
moisturizer,day cream,Haple,Blue Moon Moisturizer,4,"kuduga 50:50 nih coba produk, teksturnya cream bgt ngambilnya pake spatula susah klw pake jari, apply muka susah blend,, kulit oily sensitif langsung muncul jerawat mendem, gak nunggu pemakaian langsung dibayar kontan, hadehh susah bgt nyari moisturizer",aku duga  nih coba produk teksturnya cream banget ngambilnya pakai spatula susah  pakai jari apply muka susah blend kulit oily sensitif  muncul jerawat mendem  menunggu pemakaian  dibayar kontan aduh susah banget mencari moisturizer,moisturizer day cream Haple
moisturizer,day cream,Pond's,White Beauty Skin Perfecting Cream,3.8,"klaimnya utk wajah oily. emg diaplikasiin finishnya matte, gak nyampe sejam, wajah berminyak. sayang, finish suka. pr utk nyari day cream bagus cocok kondisi muka",klaimnya  wajah oily  diaplikasiin finishnya matte   sejam wajah berminyak sayang finish suka pekerjaan rumah  mencari day cream bagus cocok kondisi muka,moisturizer day cream Pond's
moisturizer,day cream,Some by Mi,Yuja Niacin Brightening Moisture Gel Cream,4.1,"teksturnya gel, super ringan diwajah, cooling sensationnya, abis pake tuh seger. melembabkan, mencerahkan gak ngerasa efek mencerahkan gel, sleeping mask ngerasa",teksturnya gel super ringan diwajah cooling sensationnya habis pakai  segar melembabkan mencerahkan   efek mencerahkan gel sleeping mask,moisturizer day cream Some by Mi
moisturizer,day cream,The Body Shop,Vitamin E,4,"aq bli 4 jar diskon jd khalaf, aq emg lnganan bodyshop,, tpi diaku kykn ga ad efek mncerahkan, b aza, jdi aq pke 2 jar sisany aq jual hehe, ga tau kerjanya emg ga instann.. tpi aq kn orgny ga sabaran... hehe,, ga jg bkin bruntusan n ga efek negatif aq,, ckup ngelembapin tpi klo cerahin....",beli  jar diskon  khalaf   lnganan bodyshop  diaku kykn   efek mncerahkan     pakai  jar sisany  jual hehe   kerjanya   instann    orangnya  sabaran hehe   bikin bruntusan   efek negatif   ngelembapin  kalo cerahin,moisturizer day cream The Body Shop
moisturizer,day cream,Safi,Dermasafe Soothe & Hydrate,4.1,"moisturizer teksturnya gel keruh, adem dipakai ga baunya. kulitku kombinasi lumayan ngontrol minyak 1-2 jam pemakaian, habis tetep oily t zone. ingredientsnya lumayan gentle, aman ga bikin beruntusan. lumayan melembabkan kulit kombinasi cocoknya dipake pagi/ siang ringan.",moisturizer teksturnya gel keruh adem dipakai  baunya kulitku kombinasi lumayan ngontrol minyak  jam pemakaian habis  oily  zone ingredientsnya lumayan gentle aman   beruntusan lumayan melembabkan kulit kombinasi cocoknya dipakai pagi siang ringan,moisturizer day cream Safi
moisturizer,day cream,Illiyoon,Illiyoon Ceramide Ato Concentrate Moisturizer Cream,4.4,"pake produk udh setahun, menyenangkan. bagiku efeknya persis kaya kiehls ultra facial cream. experience ngolesnya sampe efeknya. efek cerita illiyoon. beneran kupake am pm atopun kalo butuh skincare an siang2. ga overclaim efektif melembapkan. kalo am pake dikit dr am krn segampang keringetan. hawatir longsor bareng sunscreen krn somehow produk berasa'sumuk'. kulitku dehidrasi suka bgt produk. oclusive ga sampe menyumbat pori. salah penyelamat kulitku rewel ato skin barrier rusak gegara overexfo ato gacocok produk. pake produk, retinol ingredient ga menakutkan buatku(maklum trauma retinol). sedap dipake malam bareng retinol ato malam exfo. tekturnya creamy butter meleleh. cepet meresap menurutku, tipe ilang gel moisturizer. kalo pake pelembap, ga berat. star ingredient produk otomatis ceramide, produk perawatan dermatitis atopic. ga heran healing lumayan cepet kalo dipakein kulit bermasalah",pakai produk  setahun menyenangkan bagiku efeknya persis kayak kiehls ultra facial cream experience ngolesnya  efeknya efek cerita illiyoon benaran aku pakai  pm atopun  butuh skincare an siang  overclaim efektif melembapkan   pakai  dokter   semudah keringetan hawatir longsor bareng sunscreen  somehow produk berasasumuk kulitku dehidrasi suka banget produk oclusive   menyumbat pori  penyelamat kulitku rewel  skin barrier rusak gara-gara overexfo  gacocok produk pakai produk retinol ingredient  menakutkan buatkumaklum trauma retinol sedap dipakai malam bareng retinol  malam exfo tekturnya creamy butter meleleh cepat meresap menurutku tipe hilang gel moisturizer  pakai pelembap  berat star ingredient produk otomatis ceramide produk perawatan dermatitis atopic  heran healing lumayan cepat  dipakein kulit bermasalah,moisturizer day cream Illiyoon
moisturizer,sun protection,Emina,Sun Protection SPF 30 PA+++,3.6,"sunscreen suka produknya mudah harganya terjangkau. teksturnya kayak gel, warna cream. wanginya harum nyengat baunya.",sunscreen suka produknya mudah harganya terjangkau teksturnya  gel warna cream wanginya harum nyengat baunya,moisturizer sun protection Emina
moisturizer,sun protection,Skin Aqua,UV Moisture Milk,4.2,"sunscreen skin aqua coba, nyobain spf 30, review bagus jg, penasaran coba. kemasannya kayak spf 30, bedanya warnanya, botolnya warna biru. teksturnya runny banding spf 30, sukaaa teksturnya gampang meresap. becek diawal, kalo meresap kasih efek dewy muka. gak bikin muka berminyak kusam siih.",sunscreen skin aqua coba mencoba spf  ulasan bagus  penasaran coba kemasannya  spf  bedanya warnanya botolnya warna biru teksturnya runny banding spf  suka teksturnya mudah meresap becek di awal  meresap kasih efek dewy muka   muka berminyak kusam sih,moisturizer sun protection Skin Aqua
moisturizer,sun protection,Wardah,UV Shield Essential Sunscreen Gel SPF 30 PA+++,3.2,"iseng coba sunscreen karna diskon, g nyesel belinya karna enak bgt dipake, cocok wajahku cederung berminyak, ga whitecase ringan ga bikin kusam, suka pokoknya coba remaja coba skincare, goodluck❤",iseng coba sunscreen  diskon  menyesal belinya   banget dipakai cocok wajahku cederung berminyak  whitecase ringan   kusam suka pokoknya coba remaja coba skincare good luck,moisturizer sun protection Wardah
moisturizer,sun protection,Biore,UV Aqua Rich Watery Essence SPF 50+/PA++++,4.2,"tekstur cair, warnanya kuning, ringan gampang meresap, gak whitecast, gak bikin kusam berjerawat. harganya lumayan mahal sizenya. sayangnya mengandung alkohol. bikin efek dingin diwajah.",tekstur cair warnanya kuning ringan mudah meresap  whitecast   kusam berjerawat harganya lumayan mahal sizenya sayangnya mengandung alkohol  efek dingin diwajah,moisturizer sun protection Biore
moisturizer,sun protection,Azarine Cosmetics,Hydrasoothe Sunscreen Gel SPF 45+++,4.8,"cobain produk sunscreen, sunscreen cocok kulit. kemasannya tube isi 50ml harga affordable. teksturnya gel warna putih cepat menyerap hasil matte diaplikasikan, terpenting menimbulkan white cast pilling kulit. repurchase menemukan tanda-tanda ketidakcocokan.",mencoba produk sunscreen sunscreen cocok kulit kemasannya tube isi ml harga terjangkau teksturnya gel warna putih cepat menyerap hasil matte diaplikasikan terpenting menimbulkan white cast pilling kulit repurchase menemukan tanda tanda ketidakcocokan,moisturizer sun protection Azarine Cosmetics
moisturizer,sun protection,Skin Aqua,UV Moisture Gel,4.1,"cocok kulit wajahku cenderung oily. cepat menyerapnya, gak bikin greasy n muka buluk dekil wkwkkw, sunscreen favorite!!! kalo pagi or siang skip moisturizer, langsung pake sunscreennya skin aqua, wajahku kerasa lembab. nyaman2 ajaaaah",cocok kulit wajahku cenderung oily cepat menyerapnya   greasy  muka buluk dekil wkwk sunscreen favorite  pagi  siang skip moisturizer  pakai sunscreennya skin aqua wajahku kerasa lembap nyaman ajaah,moisturizer sun protection Skin Aqua
moisturizer,sun protection,L'Oreal Paris,UV Perfect Matte & Fresh Long UV SPF 50/ PA++++,4,beli diskon repurchase sunblocknya 3w clinic memutuskan beli loreal hijau teksturnya rada creamy kuning suka hasil finishingnya so far kulit matte gak oily retouch pipi rada gel creamy blend muka matte seger fresh seharian ditimpa foundie bb cream enak repurchase pastinya✅️,beli diskon repurchase sunblocknya  clinic memutuskan beli loreal hijau teksturnya  creamy kuning suka hasil finishingnya sok far kulit matte  oily retouch pipi  gel creamy blend muka matte segar fresh seharian ditimpa foundie bb cream  repurchase pastinya,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,N'pure,Cica Beat The Sun,4.9,"ga ngerti hypenya, bilang ringan, gampang meresap, gampang diblend, ga ngerasain experiences. wajahku muncul jerawat besar2, super lengkeeettt tinggalku panas2nya lembab, meresapnya. tipe wajahku kombinasi berasa sangat2 lengket. ingredientsnya bagus, produk😊",mengerti hypenya bilang ringan mudah meresap mudah diblend  merasai experiences wajahku muncul jerawat  super lengkeett tinggalku panas nya lembap meresapnya tipe wajahku kombinasi berasa  lengket ingredientsnya bagus produk,moisturizer sun protection N'pure
moisturizer,sun protection,NIVEA,Sun Protect & White Oil Control Serum SPF 50+,4.3,"ss ringan matte kesukaan ku, pakai karna kepo dipakai enak bgt hasil matte ramah dikantong, pakai tp ku beli karna nyoba ss, recommeded!",screenshoot ringan matte kesukaan ku pakai  penasaran dipakai  banget hasil matte ramah dikantong pakai  ku beli  mencoba screenshoot recommeded,moisturizer sun protection NIVEA
moisturizer,sun protection,Acnes,UV Tint,3.8,tinted sunscreen. penasaran pen cobain ss seri. drying kulitku dry. langsung ngeset nunjukin kekeringan dikulitku. teksturnya halus langsung'narik' muka ngeset. warnanya kegelapan sebrnernya kalo cocok ga. produk buatku deh. cocok kulit kering sesuai brand image.,tinted sunscreen penasaran pengin mencoba screenshoot seri drying kulitku dry  ngeset  kekeringan dikulitku teksturnya halus langsungnarik muka ngeset warnanya kegelapan sebrnernya  cocok  produk buatku deh cocok kulit kering sesuai merek gambar,moisturizer sun protection Acnes
moisturizer,sun protection,L'Oreal Paris,UV Defender Bright & Clear,4.7,penasaran sunscreen loreal formula. ngincer flash sale shopee sale seri under 50k auto gercep cekout. dipake kesel anjiiirrrr lumayan berat diblendnya lengket hahahahaha eh gila coyyyy efek mencerahkannya bagus tahan ampe 5jam bikin glowing bedak/cushion. saranku kalo make sunscreen wajib kipas angin 30menit biar ngeset whitecastnya... hahaha ga make up buru2 kerena kalo kena keringet beuh cemong2 putih diwajah,penasaran sunscreen loreal formula mengincar flash sale shopee sale seri under kak auto gerak cepat cekout dipakai kesal anjir lumayan berat diblendnya lengket haha eh gila coyy efek mencerahkannya bagus tahan  jam  glowing bedak cushion saranku  memakai sunscreen wajib kipas angin menit biar ngeset whitecastnya tertawa  memakai up buru   sentuh keringet weh cemong putih diwajah,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,NIVEA,Sun Protect & White Serum Instant Aura SPF 50+,4.2,"sunscreen akhir-akhir ku pakai. teksturnya cream mudah diratai muka. whitecast tp ngeblend wajah. kebanyakan, sunscreen bikin greasy. tp recommended lumayan murah. repurchase? coba biruu❤️",sunscreen akhir akhir ku pakai teksturnya cream mudah diratai muka whitecast  mencampur wajah kebanyakan sunscreen  greasy  direkomendasikan lumayan murah repurchase coba biruu,moisturizer sun protection NIVEA
moisturizer,sun protection,Cosrx,Aloe Soothing Sun Cream,4.1,"it’s been 6 months pake sunscreen and i love it! no whitecast non creasy. melembabkan menenangkan, daya serapnya ga berat kulit. my skin is dry and i’ll recommend u to try this over and over again, thank me later",pakai sunscreen   cinta   whitecast non creasy melembabkan menenangkan daya serapnya  berat kulit my skin  dry  ill direkomendasikan   try  over  over again terima kasih me later,moisturizer sun protection Cosrx
moisturizer,sun protection,Garnier,Light Complete Super UV Spot Proof Watery Sunscreen,4.4,"cari hasilnya matte, dipake meratakan warna kulit, bikin cerah, kemasannya praktis dibawa kemana, suka bau, baunya seger fresh, suka bau soft feminim",cari hasilnya matte dipakai meratakan warna kulit  cerah kemasannya praktis dibawa ke mana suka bau baunya segar fresh suka bau lembut feminim,moisturizer sun protection Garnier
moisturizer,sun protection,Skin Aqua,UV Mild Milk,4,"nyarinya susah offline, muter muter mall ga nemu varian, beli online. ganti sunscreen skin aqua tutup pink muka sensitif sensitifnya, sunscreen skin aqua tone up spray abis disaranin temen temen beli sunscreen. teksturnya kental cair, warna putih, ga berbau. dipake muka whitecastnya, ilang. pake nyadar kalo skin aqua tutup pink kulit kering sensitif, tipe kulitnya normal to oily sensitif, pantes kalo pake sunscreen muka becek, nyerepnya, kayak sumuk muka. dipake kulitnya kering enak ga becek, pake botol 2 wkwk. sayangnya kandungan spfnya 25, reapply",nyarinya susah offline memuter memuter mal  menemukan varian beli online ganti sunscreen skin aqua tutup merah muda muka sensitif sensitifnya sunscreen skin aqua tone up spray habis disaranin teman teman beli sunscreen teksturnya kental cair warna putih  berbau dipakai muka whitecastnya hilang pakai menyadar  skin aqua tutup merah muda kulit kering sensitif tipe kulitnya normal  oily sensitif   pakai sunscreen muka becek nyerepnya  sumuk muka dipakai kulitnya kering   becek pakai botol  wkwk sayangnya kandungan spfnya  reapply,moisturizer sun protection Skin Aqua
moisturizer,sun protection,Carasun,Solar Smart UV Protector SPF45 PA++++,4.2,"sunscreen ringan prnh pakai wajahku. teksturnya whip-cream gt, cepet meresap, gak bikin muka kusam. tuh tipe ss gk menghianati warna kulit asliku. gak whitecast jg.",sunscreen ringan  pakai wajahku teksturnya whip cream  cepat meresap   muka kusam  tipe screenshoot  menghianati warna kulit asliku  whitecast,moisturizer sun protection Carasun
moisturizer,sun protection,Wardah,UV Shield Aqua Fresh Essence SPF 50 PA++++,4,"⭐⭐⭐⭐⭐ dipake leher- dada,⭐⭐⭐ dipake wajah oily. kemampuannya nahan sinar uv gokil. bener2 bali teriknya kek, hotel gada belang samsek, kulitku dibawa batu malang motoran belang. sayang, sunscreen ruangan gak keringetan greasy bangettt. repurchase sunscreen leher& dada wkwkwk thanks wardah!",dipakai leher dada dipakai wajah oily kemampuannya menahan sinar ultra violet gila  bali teriknya kayak hotel enggak ada belang sama sekali kulitku dibawa batu malang motoran belang sayang sunscreen ruangan  keringetan greasy banget repurchase sunscreen leher dada tertawa terima kasih wardah,moisturizer sun protection Wardah
moisturizer,sun protection,Skin Aqua,Tone Up UV Essence SPF50+ PA++++,4.2,"tipe sunscreen ngasih efek glowy muka. warna sunscreennya ungu muda, jd ngasih efek tone up. tp bingung sunscreen, pake muka fine2 tp sebulan pake muka lgsg beruntusan gt😢 stelah stop beruntusannya ilang. tp cocok pake hasilnya bagus sihh so i think it’s just not for me",tipe sunscreen mengasih efek glowy muka warna sunscreennya ungu muda  mengasih efek tone up  bingung sunscreen pakai muka fine  sebulan pakai muka  beruntusan   berhenti beruntusannya hilang  cocok pakai hasilnya bagus sih sok  berfikir     me,moisturizer sun protection Skin Aqua
moisturizer,sun protection,Skin Aqua,UV Whitening Milk,4.1,"fans berat ss skin aqua emg cocok. pake kayak gini moisturizing milk, prefer varian whitening menurutku formulanya lil bit different. galengket cepet menyerap. ga ninggalin minyak2 as well. efek tone upnya gabikin abu2 karna bener2 tipis tone upnya. repurchase",fan berat screenshoot skin aqua  cocok pakai   moisturizing milk prefer varian whitening menurutku formulanya lil bit different galengket cepat menyerap  meninggalkan minyak as well efek tone upnya gabikin abu   tipis tone upnya repurchase,moisturizer sun protection Skin Aqua
moisturizer,sun protection,Envygreen,Ultimate Sun Protection,4.6,"sun protection melindungin kulit wajah paparan sinar matahari, wajib pake sun protection enygreen karna sebagus hasilnya, pokoknya wajib dah bener bener terbaik sun protectionnya",sun proteksi melindungin kulit wajah paparan sinar matahari wajib pakai sun proteksi enygreen  sebagus hasilnya pokoknya wajib deh   terbaik sun protectionnya,moisturizer sun protection Envygreen
moisturizer,sun protection,Parasol,Face Sunblock Cream SPF 33,3.4,"sunblock benci wkwkwkwk,? bikin kulit kusem bok! cepet lunturnya, ngecap kerah baju, bikin wajah gatel, bikin kulit menggelap loh, sunblock kek..",sunblock benci wkwk  kulit kusam bok cepat lunturnya mengecap kerah baju  wajah gatal  kulit menggelap lho sunblock kayak,moisturizer sun protection Parasol
moisturizer,sun protection,AVOSKIN,The Great Shield Sunscreen,4.2,nyobain travel sizenya takut gacocok. formulasi produk avoskin ga mengecewakan kulitku. hybrid sunscreen. teksturnya kayak 3w clinic klo menurutku. dua-duanya jg hybrid sunscreen. bedanya avoskin nih bahannya non comedogenic gaada mineral oil. gampang diblend. pemakaian emng whitecast bngt lama-lama nyatu warna kulit. tone up tp gak lebay. ditolerir. oil controlnya jg lumayan tp tetep berminyak hidung. trus tuh cica niacinamide bantu calming jerawat. minusnya produk rawan pilling. tetep worth to try and buy,mencoba travel sizenya takut gacocok formulasi produk avoskin  mengecewakan kulitku hybrid sunscreen teksturnya   clinic kalo menurutku dua duanya  hybrid sunscreen bedanya avoskin nih bahannya non comedogenic enggak ada mineral oil mudah diblend pemakaian  whitecast banget lama lama nyatu warna kulit tone up    ditoleransi oil controlnya  lumayan   berminyak hidung   cica niacinamide bantu calming jerawat minusnya produk rawan pilling  bernilai  try  buy,moisturizer sun protection AVOSKIN
moisturizer,sun protection,3W CLINIC,Intensive UV Sunblock Cream,4.5,"teksturnya creamy, gampang diblend, ga bikin kusam, proteksinya matahari tu bagus, ga bikin kulitku gosong, cocok penggunaan outdoor pagi sampe sore, ga kayak sunscreen ku. isinya 70ml harganya cuman 50ribuan, pretty affordable.",teksturnya creamy mudah diblend   kusam proteksinya matahari  bagus   kulitku gosong cocok penggunaan outdoor pagi  sore   sunscreen ku isinya ml harganya  ribuan pretty terjangkau,moisturizer sun protection 3W CLINIC
moisturizer,sun protection,Biore,UV Aqua Rich Watery Gel SPF 50+/PA++++,4,"beli murah isi. pakai sunscreen reapply 2-3 pakai cepet ngabisin sunscreen, sunscreen murah nggak mikir langsung beli. sayangnya sunscreen cocok wajah, baca sunscreen direkomendasiin dipake badan wajah. bau menyengat kayak alkohol. teksturnya susah menyerap, whitecast parah. muncul beruntus. akalin pakai sunscreen pakai pelembab thick, bener beruntusan nggak muncul.",beli murah isi pakai sunscreen reapply  pakai cepat menghabiskan sunscreen sunscreen murah  pikir  beli sayangnya sunscreen cocok wajah baca sunscreen direkomendasiin dipakai badan wajah bau menyengat  alkohol teksturnya susah menyerap whitecast parah muncul beruntus akalin pakai sunscreen pakai pelembab thick  beruntusan  muncul,moisturizer sun protection Biore
moisturizer,sun protection,The Body Shop,Skin Defence Multi-Protection Essence,4.4,"beli sunscreen sale 50% ssku habis. sunscreen bagus, kondisi bikin wajah kerasa berminyak pakai ss, kulit tipenya normal-to-dry. utk teksturnya ringan, cepat meresap. utk pribadi nggk rekomen pakai ss pakai makeup. trial bbrp, bikin makeup crack",beli sunscreen sale  ssku habis sunscreen bagus kondisi  wajah kerasa berminyak pakai screenshoot kulit tipenya normal to dry  teksturnya ringan cepat meresap  pribadi  rekomen pakai screenshoot pakai makeup trial   makeup crack,moisturizer sun protection The Body Shop
moisturizer,sun protection,For Skin's Sake (FSS),Weightless Sunscreen SPF 50 PA++++,4.3,"referensi pake skincare tuh ga fragrancenya i would say no to this sunscreen. tp percaya deh, kalo cocok bagus. i recommend this to you guys who have a dry skin. berminyak bgt, trs fragrancenya kerasa bgt",referensi pakai skincare   fragrancenya  would sayang    sunscreen  percaya deh  cocok bagus  direkomendasikan    teman-teman world health organization have  dry skin berminyak banget  fragrancenya kerasa banget,moisturizer sun protection For Skin's Sake (FSS)
moisturizer,sun protection,Innisfree,Perfect UV Protection Cream Triple Care SPF 50+ PA+++,3.6,cocok kulit. warna tone pink. kalo brand lokal cenderung netral warnanya. kaget beli eh warnanya gk cocok. kalo kena sinar matahari kyk dempul gk. not recommended rekk,cocok kulit warna tone merah muda  merek lokal cenderung netral warnanya kaget beli eh warnanya  cocok  sentuh sinar matahari kayak dempul   direkomendasikan rekk,moisturizer sun protection Innisfree
moisturizer,sun protection,Erha,Acneact Acne Sun Friendly,3.6,"gak efek negatif gimana2, whitecast, creamy, butuh ngeblend cocok gak sabaran. apply kerasa panas 3-5 menit, butuh tunggu sebentar",efek negatif  whitecast creamy butuh mencampur cocok  sabaran apply kerasa panas  menit butuh tunggu sebentar,moisturizer sun protection Erha
moisturizer,sun protection,L'Oreal Paris,UV PERFECT Aqua Essence Advanced Watery Gel SPF 50+ | PA ++++,4.4,"enak bangeeetttt.. lembap kulitku cenderung kering. gak tone up, gak bikin kumus² glwing mengkilap. gak bikin oweih dimata.. wes.. enak pokoknya!! harganya lumayan murah, 50ml gak sampe 100rb.. gak aneh² efeknya!!",banget lembap kulitku cenderung kering  tone up   kumus glwing mengkilap   oweih dimata   pokoknya harganya lumayan murah ml   ribu  aneh efeknya,moisturizer sun protection L'Oreal Paris
moisturizer,sun protection,Etude House,Sunprise Mild Airy Finish,4.3,"im not gonna lie, sunscreen enak dipake oily skin. kalo dibandingin azarine sunscreen, ga karna duanya. nyoba ss, teksturnya tuh cair, packagingnya menarik and look fresh dibandingkan pake tube as usual. pake langsung nyerep bikin dry, suka hasilnya. oh, ss the best kalo nahan minyak, 3 jam pake ga bikin berminyak. idk why kena rambut tuh keras, kayak pake pomade but noprob. pokoknya ss versi terenakkkk coba, wajib cobain harganya murah🥰",im  pergi lie sunscreen  dipakai oily skin  dibandingin azarine sunscreen   duanya mencoba screenshoot teksturnya  cair packagingnya menarik  look fresh dibandingkan pakai tube as  pakai  nyerep  dry suka hasilnya oh screenshoot  terbaik  menahan minyak  jam pakai   berminyak saya tidak tahu  sentuh rambut  keras  pakai pomade  noprob pokoknya screenshoot versi terenakk coba wajib mencoba harganya murah,moisturizer sun protection Etude House
moisturizer,sun protection,Votre Peau,Facial Sun Shield SPF 50,4.2,"owaw, sunscreen ku langsung jatuh cinta,? bener"" cocok dimuka, ga bikin efek apapun, oily kalo dipake, tp setau sunscreen gtu kalo diaplikasiin dimuka. seneng, aplikasikan foundation, bener"" kek ngeblend, hasilnya matte, trs pake sunscreen ga pake pake foundy tebel, tipis muka keliatan bagus. pake pagi rutin biarpun dirumah, hasilnya puas, kamsiaaaaaa❤️",owaw sunscreen ku  jatuh cinta  cocok di muka   efek apapun oily  dipakai  sepengetahuan sunscreen   diaplikasiin di muka senang aplikasikan foundation  kayak mencampur hasilnya matte  pakai sunscreen  pakai pakai foundy tebal tipis muka  bagus pakai pagi rutin biarpun di rumah hasilnya puas kamsiaa,moisturizer sun protection Votre Peau
moisturizer,sun protection,Klairs,Soft Airy UV Essence,4.5,"sumpahh sunscreen enak kulit oily, ringan kayak ga pake sunscreen gak bikin whitecast dipake. hint bau orange diapply wajah. packagingnya enak apply produknya. sayang problem spf:(((",sumpah sunscreen  kulit oily ringan   pakai sunscreen   whitecast dipakai hint bau orange diapply wajah packagingnya  apply produknya sayang problem spf,moisturizer sun protection Klairs
moisturizer,sun protection,Innisfree,Daily UV Protection Cream Mild,4,"sunscreen innisfree i always comeback to& ngebuat ngerasa aman cobain sunscreen brand. kulitku sensitif sunscreen& pemakaian 2 max. gak cocok karna breakout(atau langsung breakout, ku stop langsung). gak bikin breakout, ku repurchase. pakai indoor karna spf gak& nyaman+ gak white cast/bikin kulit kusam. tetep oily",sunscreen innisfree  always comeback  ngebuat  aman mencoba sunscreen merek kulitku sensitif sunscreen pemakaian  max  cocok  breakoutatau  breakout ku berhenti    breakout ku repurchase pakai indoor  spf  nyaman  white cast bikin kulit kusam  oily,moisturizer sun protection Innisfree
moisturizer,sun protection,Kiehl's,Ultra Light Daily UV Defense SPF 50 PA+++,4.1,"harga so so menurutku, nggak bikin. hasil glowing, kulitnya berminyak kombinasi hati hati pakaianya. beneran light enteng wajah, teksturnya oily cair, gada wangi aneh sihh. dipakai makeup enak hydratingg",harga sok sok menurutku   hasil glowing kulitnya berminyak kombinasi hati hati pakaianya benaran light enteng wajah teksturnya oily cair enggak ada wangi aneh sih dipakai makeup  hydratingg,moisturizer sun protection Kiehl's
moisturizer,sun protection,Innisfree,Daily UV Protection Cream No Sebum,3.6,"sebumnya& kulit tetep gradually becomes oily through out the day gak set pakai bedak. no white cast whatsoever, so it's still a good sunscreen. nyaman pakai& gak bikin kulit kusam dipakai",sebumnya kulit  gradually becomes oily through out  day   pakai bedak  white cast whatsoever sok    bagus sunscreen nyaman pakai   kulit kusam dipakai,moisturizer sun protection Innisfree
